participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_RQwCSwgVb4rNANH,speech,1,NA,Noun,Social,3.37
R_RQwCSwgVb4rNANH,category,1,NA,Noun,Nonsocial,2.82
R_RQwCSwgVb4rNANH,participate,1,0.8124,Verb,Social,2.59
R_RQwCSwgVb4rNANH,size,1,NA,Noun,Nonsocial,3.13
R_RQwCSwgVb4rNANH,refuel,1,1.6962,Verb,Nonsocial,3.53
R_RQwCSwgVb4rNANH,vantage,1,NA,Noun,Nonsocial,1.93
R_RQwCSwgVb4rNANH,aggressor,1,NA,Noun,Social,3.29
R_RQwCSwgVb4rNANH,outage,1,NA,Noun,Nonsocial,2.83
R_RQwCSwgVb4rNANH,contain,1,0.6111,Verb,Nonsocial,2.74
R_RQwCSwgVb4rNANH,finalize,1,0.804,Verb,Nonsocial,2.14
R_RQwCSwgVb4rNANH,magnetism,1,NA,Noun,Nonsocial,2.54
R_RQwCSwgVb4rNANH,percentage,1,NA,Noun,Nonsocial,2.9
R_RQwCSwgVb4rNANH,inhabit,0,NA,Verb,Social,3.21
R_RQwCSwgVb4rNANH,outcome,0,0.6832,Noun,Nonsocial,2.27
R_RQwCSwgVb4rNANH,dissolve,1,0.646,Verb,Nonsocial,3.15
R_RQwCSwgVb4rNANH,renew,1,0.7639,Verb,Nonsocial,2.07
R_RQwCSwgVb4rNANH,fireside,1,NA,Noun,Nonsocial,3.84
R_RQwCSwgVb4rNANH,advise,1,0.6289,Verb,Social,2.03
R_RQwCSwgVb4rNANH,enhance,1,0.903,Verb,Nonsocial,2.21
R_RQwCSwgVb4rNANH,decipher,0,NA,Verb,Nonsocial,2.83
R_RQwCSwgVb4rNANH,endorse,1,0.7674,Verb,Social,2.41
R_RQwCSwgVb4rNANH,colony,1,NA,Noun,Social,3.77
R_RQwCSwgVb4rNANH,countdown,1,NA,Noun,Nonsocial,3.3
R_RQwCSwgVb4rNANH,royalty,1,NA,Noun,Social,3.11
R_RQwCSwgVb4rNANH,standstill,1,NA,Noun,Nonsocial,2.39
R_RQwCSwgVb4rNANH,mutiny,1,NA,Noun,Social,2.24
R_RQwCSwgVb4rNANH,ancestry,1,NA,Noun,Social,2.83
R_RQwCSwgVb4rNANH,deduct,1,0.8127,Verb,Nonsocial,2.31
R_RQwCSwgVb4rNANH,bicker,1,0.9294,Verb,Social,3.15
R_RQwCSwgVb4rNANH,manipulate,1,0.6295,Verb,Social,2.55
R_RQwCSwgVb4rNANH,befriend,1,0.8971,Verb,Social,2.36
R_RQwCSwgVb4rNANH,interact,1,0.8618,Verb,Social,2.88
R_RQwCSwgVb4rNANH,motivate,1,0.5807,Verb,Social,2.07
R_RQwCSwgVb4rNANH,rearrange,1,0.98,Verb,Nonsocial,3.26
R_RQwCSwgVb4rNANH,stardom,1,NA,Noun,Social,2.26
R_RQwCSwgVb4rNANH,time,1,NA,Noun,Nonsocial,3.07
R_RQwCSwgVb4rNANH,carpentry,1,NA,Noun,Nonsocial,3.48
R_RQwCSwgVb4rNANH,detail,1,NA,Noun,Nonsocial,2.5
R_RQwCSwgVb4rNANH,tolerate,1,0.7507,Verb,Social,1.78
R_RQwCSwgVb4rNANH,metaphor,1,NA,Noun,Nonsocial,1.94
R_RQwCSwgVb4rNANH,deteriorate,1,0.7298,Verb,Nonsocial,3
R_RQwCSwgVb4rNANH,dynamo,1,NA,Noun,Nonsocial,2.71
R_RQwCSwgVb4rNANH,adulthood,1,NA,Noun,Social,2.5
R_RQwCSwgVb4rNANH,activate,1,0.6813,Verb,Nonsocial,2.97
R_RQwCSwgVb4rNANH,summary,1,NA,Noun,Nonsocial,3.03
R_RQwCSwgVb4rNANH,discontinue,1,1.1798,Verb,Nonsocial,2.5
R_RQwCSwgVb4rNANH,shallows,1,NA,Noun,Nonsocial,3.33
R_RQwCSwgVb4rNANH,cherish,1,0.6958,Verb,Social,1.73
R_RQwCSwgVb4rNANH,sterilize,1,0.7967,Verb,Nonsocial,2.97
R_RQwCSwgVb4rNANH,guidance,1,NA,Noun,Social,2.46
R_RQwCSwgVb4rNANH,accelerate,1,0.6636,Verb,Nonsocial,3.48
R_RQwCSwgVb4rNANH,conclude,1,0.78,Verb,Nonsocial,1.78
R_RQwCSwgVb4rNANH,dynasty,1,NA,Noun,Social,2.46
R_RQwCSwgVb4rNANH,feedback,1,NA,Noun,Social,2.48
R_RQwCSwgVb4rNANH,tell,1,0.6635,Verb,Social,2.9
R_RQwCSwgVb4rNANH,negotiate,1,0.6376,Verb,Social,2
R_RQwCSwgVb4rNANH,event,1,NA,Noun,Social,2.69
R_RQwCSwgVb4rNANH,confess,1,0.646,Verb,Social,2.57
R_RQwCSwgVb4rNANH,management,1,NA,Noun,Social,2.72
R_RQwCSwgVb4rNANH,connect,1,0.6466,Verb,Social,2.88
R_RQwCSwgVb4rNANH,conjure,1,0.7969,Verb,Nonsocial,2.3
R_RQwCSwgVb4rNANH,onset,1,NA,Noun,Nonsocial,2.14
R_RQwCSwgVb4rNANH,wrestle,1,0.7125,Verb,Social,4.33
R_RQwCSwgVb4rNANH,unhook,1,0.7839,Verb,Nonsocial,3.34
R_RQwCSwgVb4rNANH,voucher,1,NA,Noun,Nonsocial,3.81
R_RQwCSwgVb4rNANH,bribery,1,NA,Noun,Social,2.89
R_RQwCSwgVb4rNANH,make,1,0.5791,Verb,Nonsocial,2.67
R_RQwCSwgVb4rNANH,foresight,1,NA,Noun,Nonsocial,1.79
R_RQwCSwgVb4rNANH,catalyst,1,NA,Noun,Nonsocial,2.85
R_RQwCSwgVb4rNANH,tourism,1,NA,Noun,Social,3
R_RQwCSwgVb4rNANH,persuasion,1,NA,Noun,Social,1.9
R_RQwCSwgVb4rNANH,figment,1,NA,Noun,Nonsocial,2.04
R_RQwCSwgVb4rNANH,fluke,1,NA,Noun,Nonsocial,2.34
R_RQwCSwgVb4rNANH,govern,1,0.8657,Verb,Social,2.21
R_RQwCSwgVb4rNANH,job,1,NA,Noun,Social,3.19
R_RQwCSwgVb4rNANH,reflect,1,0.6976,Verb,Nonsocial,2.81
R_RQwCSwgVb4rNANH,terminate,1,0.6297,Verb,Nonsocial,2.29
R_RQwCSwgVb4rNANH,reviewer,1,NA,Noun,Social,3.67
R_RQwCSwgVb4rNANH,cooperate,1,0.7468,Verb,Social,1.87
R_RQwCSwgVb4rNANH,extend,1,0.6337,Verb,Nonsocial,2.93
R_RQwCSwgVb4rNANH,confine,1,1.4134,Verb,Nonsocial,3.07
R_RQwCSwgVb4rNANH,precedent,1,NA,Noun,Nonsocial,1.63
R_RQwCSwgVb4rNANH,diversity,1,NA,Noun,Social,2.28
R_RQwCSwgVb4rNANH,contribute,1,0.653,Verb,Social,2.13
R_RQwCSwgVb4rNANH,volume,1,NA,Noun,Nonsocial,3.07
R_RQwCSwgVb4rNANH,enter,1,0.585,Verb,Nonsocial,3.12
R_RQwCSwgVb4rNANH,donate,1,0.6148,Verb,Social,2.88
R_RQwCSwgVb4rNANH,impediment,1,NA,Noun,Nonsocial,2.56
R_RQwCSwgVb4rNANH,savior,1,NA,Noun,Social,3.04
R_RQwCSwgVb4rNANH,immigration,1,NA,Noun,Social,3.03
R_RQwCSwgVb4rNANH,straddle,0,NA,Verb,Nonsocial,3.74
R_sG9EMpVOcjAC2nT,outcome,1,NA,Noun,Nonsocial,2.27
R_sG9EMpVOcjAC2nT,terminate,1,0.801,Verb,Nonsocial,2.29
R_sG9EMpVOcjAC2nT,mutiny,1,NA,Noun,Social,2.24
R_sG9EMpVOcjAC2nT,event,1,NA,Noun,Social,2.69
R_sG9EMpVOcjAC2nT,openness,1,NA,Noun,Social,1.9
R_sG9EMpVOcjAC2nT,make,1,1.162,Verb,Nonsocial,2.67
R_sG9EMpVOcjAC2nT,decompose,1,0.9152,Verb,Nonsocial,3
R_sG9EMpVOcjAC2nT,dialect,1,NA,Noun,Social,2.67
R_sG9EMpVOcjAC2nT,figment,1,NA,Noun,Nonsocial,2.04
R_sG9EMpVOcjAC2nT,visualize,1,0.7434,Verb,Nonsocial,2.45
R_sG9EMpVOcjAC2nT,deteriorate,1,1.0454,Verb,Nonsocial,3
R_sG9EMpVOcjAC2nT,environment,1,NA,Noun,Social,3.74
R_sG9EMpVOcjAC2nT,conjure,1,0.7488,Verb,Nonsocial,2.3
R_sG9EMpVOcjAC2nT,layer,1,NA,Noun,Nonsocial,3.52
R_sG9EMpVOcjAC2nT,impregnate,1,0.8125,Verb,Social,3.29
R_sG9EMpVOcjAC2nT,refuel,1,0.6995,Verb,Nonsocial,3.53
R_sG9EMpVOcjAC2nT,foresight,1,NA,Noun,Nonsocial,1.79
R_sG9EMpVOcjAC2nT,obstruct,1,1.2317,Verb,Nonsocial,2.46
R_sG9EMpVOcjAC2nT,radiate,1,0.8744,Verb,Nonsocial,2.93
R_sG9EMpVOcjAC2nT,volumes,1,NA,Noun,Nonsocial,3.03
R_sG9EMpVOcjAC2nT,exhibition,1,NA,Noun,Social,3.52
R_sG9EMpVOcjAC2nT,consult,1,1.5819,Verb,Social,3.04
R_sG9EMpVOcjAC2nT,privilege,1,NA,Noun,Social,1.93
R_sG9EMpVOcjAC2nT,etiquette,1,NA,Noun,Social,2.15
R_sG9EMpVOcjAC2nT,congratulate,1,1.3566,Verb,Social,3.04
R_sG9EMpVOcjAC2nT,engage,1,1.4302,Verb,Social,2.07
R_sG9EMpVOcjAC2nT,absorb,1,0.8528,Verb,Nonsocial,3.11
R_sG9EMpVOcjAC2nT,fraction,1,NA,Noun,Nonsocial,3.1
R_sG9EMpVOcjAC2nT,cooperate,1,1.454,Verb,Social,1.87
R_sG9EMpVOcjAC2nT,voucher,1,NA,Noun,Nonsocial,3.81
R_sG9EMpVOcjAC2nT,management,1,NA,Noun,Social,2.72
R_sG9EMpVOcjAC2nT,tolerate,1,1.1639,Verb,Social,1.78
R_sG9EMpVOcjAC2nT,scramble,1,1.6616,Verb,Nonsocial,3.31
R_sG9EMpVOcjAC2nT,wrestle,1,1.0331,Verb,Social,4.33
R_sG9EMpVOcjAC2nT,carpentry,1,NA,Noun,Nonsocial,3.48
R_sG9EMpVOcjAC2nT,allergy,1,NA,Noun,Nonsocial,3.68
R_sG9EMpVOcjAC2nT,advertise,1,0.8358,Verb,Social,2.81
R_sG9EMpVOcjAC2nT,inhabit,1,1.3688,Verb,Social,3.21
R_sG9EMpVOcjAC2nT,solution,0,0.7408,Noun,Nonsocial,2.61
R_sG9EMpVOcjAC2nT,metaphor,1,NA,Noun,Nonsocial,1.94
R_sG9EMpVOcjAC2nT,restore,1,1.067,Verb,Nonsocial,2.79
R_sG9EMpVOcjAC2nT,invade,1,1.0297,Verb,Social,3.28
R_sG9EMpVOcjAC2nT,size,1,NA,Noun,Nonsocial,3.13
R_sG9EMpVOcjAC2nT,geology,1,NA,Noun,Nonsocial,2.9
R_sG9EMpVOcjAC2nT,timing,0,2.2165,Noun,Nonsocial,2.86
R_sG9EMpVOcjAC2nT,cherish,1,2.108,Verb,Social,1.73
R_sG9EMpVOcjAC2nT,magnetism,1,NA,Noun,Nonsocial,2.54
R_sG9EMpVOcjAC2nT,replenish,1,1.2854,Verb,Nonsocial,2.18
R_sG9EMpVOcjAC2nT,participate,1,0.9391,Verb,Social,2.59
R_sG9EMpVOcjAC2nT,outage,1,NA,Noun,Nonsocial,2.83
R_sG9EMpVOcjAC2nT,humanity,1,NA,Noun,Social,2.36
R_sG9EMpVOcjAC2nT,simplify,1,0.6892,Verb,Nonsocial,1.89
R_sG9EMpVOcjAC2nT,heroism,1,NA,Noun,Social,2.67
R_sG9EMpVOcjAC2nT,dynasty,1,NA,Noun,Social,2.46
R_sG9EMpVOcjAC2nT,conspire,1,2.1749,Verb,Social,2.67
R_sG9EMpVOcjAC2nT,career,1,NA,Noun,Social,2.54
R_sG9EMpVOcjAC2nT,administer,1,0.824,Verb,Social,2.53
R_sG9EMpVOcjAC2nT,artistry,1,NA,Noun,Social,2
R_sG9EMpVOcjAC2nT,extend,1,0.8625,Verb,Nonsocial,2.93
R_sG9EMpVOcjAC2nT,amendment,1,NA,Noun,Nonsocial,2.44
R_sG9EMpVOcjAC2nT,tourism,1,NA,Noun,Social,3
R_sG9EMpVOcjAC2nT,subside,0,NA,Verb,Nonsocial,2.26
R_sG9EMpVOcjAC2nT,gravity,1,NA,Noun,Nonsocial,2.86
R_sG9EMpVOcjAC2nT,distortion,1,NA,Noun,Nonsocial,2.3
R_sG9EMpVOcjAC2nT,nobility,1,NA,Noun,Social,2.81
R_sG9EMpVOcjAC2nT,mankind,1,NA,Noun,Social,2.97
R_sG9EMpVOcjAC2nT,entrust,1,0.9646,Verb,Social,2.16
R_sG9EMpVOcjAC2nT,morale,1,NA,Noun,Social,1.85
R_sG9EMpVOcjAC2nT,immigration,0,2.1351,Noun,Social,3.03
R_sG9EMpVOcjAC2nT,manhood,1,NA,Noun,Social,2.59
R_sG9EMpVOcjAC2nT,uprising,0,0.7906,Noun,Social,2.41
R_sG9EMpVOcjAC2nT,labor,1,NA,Noun,Social,3.08
R_sG9EMpVOcjAC2nT,alignment,1,NA,Noun,Nonsocial,3.26
R_sG9EMpVOcjAC2nT,remarry,1,1.5241,Verb,Social,2.72
R_sG9EMpVOcjAC2nT,anomaly,1,NA,Noun,Nonsocial,1.79
R_sG9EMpVOcjAC2nT,untie,1,1.4193,Verb,Nonsocial,3.89
R_sG9EMpVOcjAC2nT,flirtation,1,NA,Noun,Social,2.19
R_sG9EMpVOcjAC2nT,pronounce,1,1.3194,Verb,Nonsocial,2.63
R_sG9EMpVOcjAC2nT,decipher,1,1.3345,Verb,Nonsocial,2.83
R_sG9EMpVOcjAC2nT,persuasion,0,0.7977,Noun,Social,1.9
R_sG9EMpVOcjAC2nT,brainwash,0,NA,Verb,Social,2.21
R_sG9EMpVOcjAC2nT,befriend,1,0.9718,Verb,Social,2.36
R_sG9EMpVOcjAC2nT,conclude,1,0.7312,Verb,Nonsocial,1.78
R_sG9EMpVOcjAC2nT,dominate,1,0.767,Verb,Social,2.12
R_sG9EMpVOcjAC2nT,reunite,1,0.5904,Verb,Social,2.86
R_sG9EMpVOcjAC2nT,corruption,1,NA,Noun,Social,2.39
R_sG9EMpVOcjAC2nT,stealth,1,NA,Noun,Nonsocial,2.76
R_sG9EMpVOcjAC2nT,hypnotize,1,1.0206,Verb,Social,2.48
R_sG9EMpVOcjAC2nT,confide,1,0.6132,Verb,Social,1.81
R_sG9EMpVOcjAC2nT,shallows,1,NA,Noun,Nonsocial,3.33
R_sG9EMpVOcjAC2nT,retain,1,0.8052,Verb,Nonsocial,2.32
R_sG9EMpVOcjAC2nT,freshen,1,0.9476,Verb,Nonsocial,2.17
R_sG9EMpVOcjAC2nT,ventilation,1,NA,Noun,Nonsocial,3.48
R_sG9EMpVOcjAC2nT,install,1,1.1677,Verb,Nonsocial,3.19
R_sG9EMpVOcjAC2nT,time,1,NA,Noun,Nonsocial,3.07
R_sG9EMpVOcjAC2nT,attend,1,0.7909,Verb,Social,3.17
R_sG9EMpVOcjAC2nT,derive,1,2.1278,Verb,Nonsocial,2
R_sG9EMpVOcjAC2nT,rebellion,1,NA,Noun,Social,2.93
R_sG9EMpVOcjAC2nT,authorize,1,1.1676,Verb,Social,2.22
R_sG9EMpVOcjAC2nT,communicate,1,1.667,Verb,Social,3.43
R_sG9EMpVOcjAC2nT,community,1,NA,Noun,Social,3.52
R_sG9EMpVOcjAC2nT,talker,1,NA,Noun,Social,4.39
R_sG9EMpVOcjAC2nT,guidance,1,NA,Noun,Social,2.46
R_sG9EMpVOcjAC2nT,finale,1,NA,Noun,Nonsocial,2.76
R_sG9EMpVOcjAC2nT,arise,1,0.8111,Verb,Nonsocial,3.17
R_sG9EMpVOcjAC2nT,deduct,1,1.0293,Verb,Nonsocial,2.31
R_sG9EMpVOcjAC2nT,motivate,1,0.7799,Verb,Social,2.07
R_sG9EMpVOcjAC2nT,tremble,1,0.8716,Verb,Nonsocial,3.61
R_sG9EMpVOcjAC2nT,supervise,1,0.8657,Verb,Social,2.48
R_sG9EMpVOcjAC2nT,nightfall,1,NA,Noun,Nonsocial,3.79
R_sG9EMpVOcjAC2nT,foreigner,1,NA,Noun,Social,3.32
R_sG9EMpVOcjAC2nT,ingredient,1,NA,Noun,Nonsocial,3.84
R_sG9EMpVOcjAC2nT,reconstruct,1,0.765,Verb,Nonsocial,3.2
R_sG9EMpVOcjAC2nT,replace,1,0.982,Verb,Nonsocial,3
R_sG9EMpVOcjAC2nT,humility,1,NA,Noun,Social,1.75
R_sG9EMpVOcjAC2nT,monogamy,1,NA,Noun,Social,1.7
R_sG9EMpVOcjAC2nT,catalyst,1,NA,Noun,Nonsocial,2.85
R_sG9EMpVOcjAC2nT,reflect,0,NA,Verb,Nonsocial,2.81
R_sG9EMpVOcjAC2nT,array,1,NA,Noun,Nonsocial,2.54
R_sG9EMpVOcjAC2nT,physics,1,NA,Noun,Nonsocial,3.07
R_sG9EMpVOcjAC2nT,wrapper,1,NA,Noun,Nonsocial,4.39
R_sG9EMpVOcjAC2nT,pacify,1,1.3544,Verb,Social,2.04
R_sG9EMpVOcjAC2nT,govern,1,1.0215,Verb,Social,2.21
R_sG9EMpVOcjAC2nT,dignify,0,NA,Verb,Social,1.71
R_sG9EMpVOcjAC2nT,adjust,1,0.8695,Verb,Nonsocial,2.93
R_sG9EMpVOcjAC2nT,savior,1,NA,Noun,Social,3.04
R_sG9EMpVOcjAC2nT,preach,1,0.8572,Verb,Social,3.37
R_sG9EMpVOcjAC2nT,impress,1,0.6202,Verb,Social,2.07
R_sG9EMpVOcjAC2nT,category,1,NA,Noun,Nonsocial,2.82
R_sG9EMpVOcjAC2nT,attendance,1,NA,Noun,Social,3.07
R_sG9EMpVOcjAC2nT,hometown,1,NA,Noun,Social,3.33
R_sG9EMpVOcjAC2nT,tell,1,1.0221,Verb,Social,2.9
R_sG9EMpVOcjAC2nT,negotiate,1,0.9332,Verb,Social,2
R_sG9EMpVOcjAC2nT,option,1,NA,Noun,Nonsocial,2.39
R_sG9EMpVOcjAC2nT,sinner,1,NA,Noun,Social,3.07
R_sG9EMpVOcjAC2nT,diversity,1,NA,Noun,Social,2.28
R_sG9EMpVOcjAC2nT,detail,1,NA,Noun,Nonsocial,2.5
R_sG9EMpVOcjAC2nT,recreate,1,0.9144,Verb,Nonsocial,2.41
R_sG9EMpVOcjAC2nT,minimize,1,0.779,Verb,Nonsocial,2.37
R_sG9EMpVOcjAC2nT,invite,1,0.5838,Verb,Social,3
R_sG9EMpVOcjAC2nT,aggressor,1,NA,Noun,Social,3.29
R_sG9EMpVOcjAC2nT,maintain,1,0.9439,Verb,Nonsocial,2.32
R_sG9EMpVOcjAC2nT,stardom,1,NA,Noun,Social,2.26
R_sG9EMpVOcjAC2nT,seduce,1,1.0912,Verb,Social,2.18
R_sG9EMpVOcjAC2nT,goodwill,1,NA,Noun,Social,2.54
R_sG9EMpVOcjAC2nT,fortnight,1,NA,Noun,Nonsocial,2.71
R_sG9EMpVOcjAC2nT,compound,1,NA,Noun,Nonsocial,3.03
R_sG9EMpVOcjAC2nT,job,1,NA,Noun,Social,3.19
R_sG9EMpVOcjAC2nT,attract,1,0.6635,Verb,Social,2.73
R_sG9EMpVOcjAC2nT,simplicity,1,NA,Noun,Nonsocial,1.96
R_sG9EMpVOcjAC2nT,summarize,1,0.948,Verb,Nonsocial,2.32
R_sG9EMpVOcjAC2nT,replicate,1,0.811,Verb,Nonsocial,3.33
R_sG9EMpVOcjAC2nT,reproduce,1,0.8496,Verb,Social,3.48
R_sG9EMpVOcjAC2nT,advise,1,0.5961,Verb,Social,2.03
R_sG9EMpVOcjAC2nT,hierarchy,1,NA,Noun,Social,2.59
R_sG9EMpVOcjAC2nT,onset,1,NA,Noun,Nonsocial,2.14
R_sG9EMpVOcjAC2nT,straighten,1,1.0814,Verb,Nonsocial,3.72
R_sG9EMpVOcjAC2nT,lend,1,0.8302,Verb,Social,3.07
R_sG9EMpVOcjAC2nT,fireside,1,NA,Noun,Nonsocial,3.84
R_sG9EMpVOcjAC2nT,manipulate,1,0.7493,Verb,Social,2.55
R_sG9EMpVOcjAC2nT,potency,1,NA,Noun,Nonsocial,2.32
R_sG9EMpVOcjAC2nT,excavation,1,NA,Noun,Nonsocial,3.23
R_sG9EMpVOcjAC2nT,straddle,1,0.7336,Verb,Nonsocial,3.74
R_sG9EMpVOcjAC2nT,interact,1,0.553,Verb,Social,2.88
R_sG9EMpVOcjAC2nT,dimension,1,NA,Noun,Nonsocial,2.5
R_sG9EMpVOcjAC2nT,percentage,1,NA,Noun,Nonsocial,2.9
R_sG9EMpVOcjAC2nT,seminar,1,NA,Noun,Social,3.48
R_sG9EMpVOcjAC2nT,presenter,1,NA,Noun,Social,3.96
R_sG9EMpVOcjAC2nT,commandeer,1,1.8183,Verb,Social,3.7
R_sG9EMpVOcjAC2nT,standstill,1,NA,Noun,Nonsocial,2.39
R_sG9EMpVOcjAC2nT,coexist,1,0.7403,Verb,Social,2.25
R_sG9EMpVOcjAC2nT,greet,1,0.872,Verb,Social,2.96
R_sG9EMpVOcjAC2nT,drawback,1,NA,Noun,Nonsocial,2.52
R_sG9EMpVOcjAC2nT,excursion,1,NA,Noun,Social,2.93
R_sG9EMpVOcjAC2nT,dynamo,1,NA,Noun,Nonsocial,2.71
R_sG9EMpVOcjAC2nT,royalty,1,NA,Noun,Social,3.11
R_sG9EMpVOcjAC2nT,chapter,1,NA,Noun,Nonsocial,3.43
R_sG9EMpVOcjAC2nT,unravel,1,0.9013,Verb,Nonsocial,2.59
R_sG9EMpVOcjAC2nT,infiltrate,1,0.7313,Verb,Social,2.71
R_sG9EMpVOcjAC2nT,unhook,1,0.9899,Verb,Nonsocial,3.34
R_sG9EMpVOcjAC2nT,renew,1,0.6568,Verb,Nonsocial,2.07
R_sG9EMpVOcjAC2nT,monarchy,1,NA,Noun,Social,2.55
R_sG9EMpVOcjAC2nT,volume,1,NA,Noun,Nonsocial,3.07
R_sG9EMpVOcjAC2nT,congress,0,1.2312,Noun,Social,3.9
R_sG9EMpVOcjAC2nT,jiffy,0,1.7514,Noun,Nonsocial,2.33
R_sG9EMpVOcjAC2nT,compete,1,1.5814,Verb,Social,2.57
R_sG9EMpVOcjAC2nT,fidelity,1,NA,Noun,Social,1.87
R_sG9EMpVOcjAC2nT,connect,1,1.2956,Verb,Social,2.88
R_sG9EMpVOcjAC2nT,banish,1,2.0006,Verb,Social,2.41
R_sG9EMpVOcjAC2nT,dioxide,1,NA,Noun,Nonsocial,2.81
R_sG9EMpVOcjAC2nT,taunt,1,1.2657,Verb,Social,2.93
R_sG9EMpVOcjAC2nT,enter,1,1.5507,Verb,Nonsocial,3.12
R_sG9EMpVOcjAC2nT,maximize,1,1.1026,Verb,Nonsocial,1.79
R_sG9EMpVOcjAC2nT,liberate,1,1.4145,Verb,Social,2.29
R_sG9EMpVOcjAC2nT,diplomacy,1,NA,Noun,Social,2.04
R_sG9EMpVOcjAC2nT,esteem,0,1.565,Noun,Social,1.83
R_sG9EMpVOcjAC2nT,calculate,1,2.631,Verb,Nonsocial,2.74
R_sG9EMpVOcjAC2nT,enhance,1,2.395,Verb,Nonsocial,2.21
R_sG9EMpVOcjAC2nT,warfare,1,NA,Noun,Social,3.03
R_sG9EMpVOcjAC2nT,history,1,NA,Noun,Social,2.96
R_sG9EMpVOcjAC2nT,propose,1,2.4619,Verb,Social,2.19
R_sG9EMpVOcjAC2nT,bribery,1,NA,Noun,Social,2.89
R_sG9EMpVOcjAC2nT,stepson,1,NA,Noun,Social,3.68
R_sG9EMpVOcjAC2nT,postpone,0,NA,Verb,Nonsocial,2.29
R_sG9EMpVOcjAC2nT,bicker,0,NA,Verb,Social,3.15
R_sG9EMpVOcjAC2nT,sterilize,1,1.2655,Verb,Nonsocial,2.97
R_sG9EMpVOcjAC2nT,fluke,1,NA,Noun,Nonsocial,2.34
R_sG9EMpVOcjAC2nT,mingle,1,2.4398,Verb,Social,3.17
R_sG9EMpVOcjAC2nT,confront,0,NA,Verb,Social,2.43
R_sG9EMpVOcjAC2nT,agility,1,NA,Noun,Nonsocial,2.38
R_sG9EMpVOcjAC2nT,accompany,1,1.4814,Verb,Social,3.07
R_sG9EMpVOcjAC2nT,implore,1,2.3822,Verb,Social,1.61
R_sG9EMpVOcjAC2nT,assist,1,1.081,Verb,Social,2.52
R_sG9EMpVOcjAC2nT,ancestry,1,NA,Noun,Social,2.83
R_sG9EMpVOcjAC2nT,behavior,1,NA,Noun,Social,2.19
R_sG9EMpVOcjAC2nT,countdown,1,NA,Noun,Nonsocial,3.3
R_sG9EMpVOcjAC2nT,hover,1,2.4063,Verb,Nonsocial,3.17
R_sG9EMpVOcjAC2nT,adulthood,1,NA,Noun,Social,2.5
R_sG9EMpVOcjAC2nT,terrorize,1,1.5182,Verb,Social,2.84
R_sG9EMpVOcjAC2nT,trajectory,1,NA,Noun,Nonsocial,3.1
R_sG9EMpVOcjAC2nT,expire,0,NA,Verb,Nonsocial,2.73
R_sG9EMpVOcjAC2nT,series,1,NA,Noun,Nonsocial,2.92
R_sG9EMpVOcjAC2nT,discontinue,1,1.1849,Verb,Nonsocial,2.5
R_sG9EMpVOcjAC2nT,pray,1,1.7122,Verb,Social,3.21
R_sG9EMpVOcjAC2nT,confess,1,2.1504,Verb,Social,2.57
R_sG9EMpVOcjAC2nT,confine,1,2.3489,Verb,Nonsocial,3.07
R_sG9EMpVOcjAC2nT,precedent,1,NA,Noun,Nonsocial,1.63
R_sG9EMpVOcjAC2nT,solitude,1,NA,Noun,Social,2.07
R_sG9EMpVOcjAC2nT,classify,1,1.5512,Verb,Nonsocial,2.41
R_sG9EMpVOcjAC2nT,cleanse,0,NA,Verb,Nonsocial,3.31
R_sG9EMpVOcjAC2nT,endorse,1,1.6731,Verb,Social,2.41
R_sG9EMpVOcjAC2nT,bleeder,1,NA,Noun,Nonsocial,3.5
R_sG9EMpVOcjAC2nT,persuade,1,1.4341,Verb,Social,2.07
R_sG9EMpVOcjAC2nT,accelerate,1,2.4573,Verb,Nonsocial,3.48
R_sG9EMpVOcjAC2nT,soften,1,2.6539,Verb,Nonsocial,2.57
R_sG9EMpVOcjAC2nT,donate,1,2.8919,Verb,Social,2.88
R_sG9EMpVOcjAC2nT,activate,1,1.3676,Verb,Nonsocial,2.97
R_sG9EMpVOcjAC2nT,impediment,1,NA,Noun,Nonsocial,2.56
R_sG9EMpVOcjAC2nT,speech,1,NA,Noun,Social,3.37
R_sG9EMpVOcjAC2nT,dissolve,1,1.8199,Verb,Nonsocial,3.15
R_sG9EMpVOcjAC2nT,reviewer,1,NA,Noun,Social,3.67
R_sG9EMpVOcjAC2nT,reconcile,1,2.3849,Verb,Social,1.79
R_sG9EMpVOcjAC2nT,finalize,1,2.4837,Verb,Nonsocial,2.14
R_sG9EMpVOcjAC2nT,contribute,0,NA,Verb,Social,2.13
R_sG9EMpVOcjAC2nT,feedback,1,NA,Noun,Social,2.48
R_sG9EMpVOcjAC2nT,teamwork,1,NA,Noun,Social,2.37
R_sG9EMpVOcjAC2nT,unload,1,1.7749,Verb,Nonsocial,3.21
R_sG9EMpVOcjAC2nT,medley,0,2.6351,Noun,Nonsocial,2.93
R_sG9EMpVOcjAC2nT,vantage,1,NA,Noun,Nonsocial,1.93
R_sG9EMpVOcjAC2nT,lighten,1,1.5644,Verb,Nonsocial,2.93
R_sG9EMpVOcjAC2nT,avenge,1,2.0061,Verb,Social,2.07
R_sG9EMpVOcjAC2nT,assess,1,2.0688,Verb,Nonsocial,2.26
R_sG9EMpVOcjAC2nT,reinforce,1,1.9837,Verb,Nonsocial,2.32
R_sG9EMpVOcjAC2nT,rearrange,1,1.2976,Verb,Nonsocial,3.26
