intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A1_B2,bode,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,23,23,233,1,71,A1_B1,2.238095238,Verb,0.88,10.93,1.88,4.71,1.398,4,,,
,,,,k,1,0.3055,,,,,,A2_B1,congress,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,24,24,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,,1,,,,,,,A1_B2,maintain,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,25,25,181,1,57,A2_B1,2.684210526,Verb,1,9.94,2.32,6.29,2.821,8,,,
,,,,,0,,,,,,,A1_B1,compound,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,26,26,152,1,47,A2_B1,2.65,Noun,0.91,11.26,3.03,5.62,2.559,8,,,
,,,,k,1,1.4184,,,,,,A2_B1,seminar,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,27,27,90,1,28,A2_B2,5.368421053,Noun,1,11.8,3.48,5.2,2.338,7,,,
,,,,,1,,,,,,,A1_B2,unravel,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,28,28,129,1,41,A1_B1,2.8,Verb,1,10.16,2.59,4.39,1.699,7,,,
,,,,k,1,0.0004,,,,,,A2_B1,diplomacy,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,29,29,74,1,23,A1_B1,5.772727273,Noun,1,10.89,2.04,5.53,1.914,9,,,
,,,,,1,,,,,,,A2_B2,brainwash,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,30,30,187,1,58,A1_B2,5.083333333,Verb,0.91,11.53,2.21,3.11,1.362,9,,,
,,,,,1,,,,,,,A2_B2,participate,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,31,31,239,1,1,A2_B1,5.869565217,Verb,1,7.05,2.59,5.5,2.352,11,,,
,,,,k,1,0.2342,,,,,,A1_B1,outcome,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,32,32,216,1,67,A2_B1,2.956521739,Noun,1,9.53,2.27,5.62,2.305,7,,,
