intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A2_B1,monarchy,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9105,,,,0,83,83,186,1,58,A1_B2,5.409090909,Noun,1,10.44,2.55,3.29,1.544,8,,,
,,,,,1,,,,,,A1_B2,minimize,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,84,84,53,1,18,A2_B2,2.625,Verb,1,10.89,2.37,5.16,1.74,8,,,
,,,,k,0,,,,,,A1_B2,hover,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.4516,,,,0,85,85,249,1,4,A1_B1,2.75,Verb,1,8.58,3.17,5.5,1.778,5,,,
,,,,,1,,,,,,A2_B2,commandeer,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,86,86,79,1,24,A1_B1,5.55,Verb,1,11.88,3.7,4.43,1.462,10,,,
,,,,k,1,,,,,,A1_B1,physics,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0744,,,,0,87,87,140,1,44,A2_B1,1.913043478,Noun,1,11.68,3.07,5.53,2.684,7,,,
,,,,,1,,,,,,A1_B2,radiate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,88,88,177,1,55,A2_B1,2.619047619,Verb,0.89,12.5,2.93,6.9,1.447,7,,,
,,,,,0,,,,,,A2_B1,artistry,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,89,89,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
,,,,k,1,,,,,,A1_B1,catalyst,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.5205,,,,0,90,90,240,1,2,A2_B2,2.238095238,Noun,1,12.56,2.85,5.3,1.613,8,,,
,,,,,0,,,,,,A1_B1,onset,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,91,91,32,1,10,A2_B2,2.304347826,Noun,1,10.72,2.14,4.35,1.643,5,,,
,,,,k,1,,,,,,A1_B1,jiffy,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,2.8274,,,,0,92,92,160,1,50,A1_B2,2.722222222,Noun,1,9.33,2.33,6.09,1.909,5,,,
,,,,,1,,,,,,A1_B2,suffice,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,space,0,93,93,261,1,7,A1_B1,2.375,Verb,1,12.26,1.72,5.52,1.929,7,2.9082,,
,,,,,1,,,,,,A1_B2,deteriorate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,94,94,173,1,54,A2_B1,2.428571429,Verb,1,11.78,3,3.64,1.447,11,,,
,,,,k,1,,,,,,A1_B1,trajectory,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9498,,,,0,95,95,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,,1,,,,,,A1_B2,expire,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,96,96,205,1,63,A2_B2,2,Verb,1,7.68,2.73,3.16,1.672,6,,,
,,,,k,1,,,,,,A2_B1,mutiny,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,2.1455,,,,0,97,97,234,1,71,A1_B1,5.526315789,Noun,1,10.59,2.24,4.2,2.104,6,,,
,,,,k,1,,,,,,A1_B1,migraine,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.4533,,,,0,98,98,112,1,36,A1_B2,2.956521739,Noun,0.93,10,3.2,2.68,1.982,8,,,
,,,,k,1,,,,,,A2_B1,heroism,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.5424,,,,0,99,99,194,1,60,A2_B1,6.086956522,Noun,1,9.55,2.67,7.05,1.756,7,,,
,,,,,1,,,,,,A2_B2,banish,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,100,100,35,1,10,A2_B2,5.136363636,Verb,1,9.89,2.41,3.85,1.845,6,,,
,,,,k,1,,,,,,A2_B1,excursion,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9167,,,,0,101,101,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,,1,,,,,,A2_B2,dominate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,102,102,131,1,41,A1_B1,5.826086957,Verb,1,8.89,2.12,4.4,1.982,8,,,
,,,,,1,,,,,,A1_B2,extend,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,103,103,169,1,53,A1_B1,2.909090909,Verb,1,9.89,2.93,5.86,2.516,6,,,
,,,,k,1,,,,,,A2_B1,management,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.8,,,,0,104,104,98,1,32,A2_B1,6.181818182,Noun,1,10.05,2.72,4.95,2.775,10,,,
,,,,k,1,,,,,,A2_B1,fidelity,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.9765,,,,0,105,105,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,A2_B2,invade,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,106,106,107,1,34,A1_B2,5.818181818,Verb,1,9.39,3.28,3.32,2.196,6,,,
,,,,,1,,,,,,A1_B2,activate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,107,107,153,1,47,A2_B1,2.7,Verb,1,11.11,2.97,5.7,2.378,8,,,
,,,,,1,,,,,,A1_B2,unhook,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,108,108,225,1,69,A1_B2,2.136363636,Verb,1,7.22,3.34,4.55,1.653,6,,,
,,,,k,1,,,,,,A2_B1,community,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.7327,,,,0,109,109,38,1,12,A1_B2,6.458333333,Noun,1,7.28,3.52,6.09,3.172,9,,,
,,,,k,1,,,,,,A2_B1,history,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.7355,,,,0,110,110,94,1,30,A2_B2,5.416666667,Noun,1,6.42,2.96,6,3.631,7,,,
,,,,,1,,,,,,A2_B2,manipulate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,111,111,3,1,1,A2_B1,5.47826087,Verb,1,11.1,2.55,3.21,2.25,10,,,
,,,,k,0,,,,,,A1_B2,reinforce,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.6612,,,,0,112,112,21,1,7,A2_B1,2.904761905,Verb,1,10.2,2.32,5.53,1.69,9,,,
,,,,k,1,,,,,,A1_B1,fraction,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9379,,,,0,113,113,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,k,0,,,,,,A2_B2,administer,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0594,,,,0,114,114,215,1,66,A1_B1,5,Verb,1,9.42,2.53,4.4,1.935,10,,,
,,,,,1,,,,,,A1_B2,enhance,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,115,115,193,1,60,A2_B1,2.523809524,Verb,1,9.95,2.21,6.62,2.1,7,,,
,,,,k,1,,,,,,A2_B1,persuasion,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.3194,,,,0,116,116,166,1,52,A1_B1,5.083333333,Noun,1,10.9,1.9,5.67,2.004,10,,,
,,,,k,0,,,,,,A2_B2,accompany,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.3985,,,,0,117,117,67,1,21,A2_B1,5.782608696,Verb,1,10.75,3.07,5.47,2.386,9,,,
,,,,k,0,,,,,,A2_B2,propose,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.6386,,,,0,118,118,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,,1,,,,,,A1_B2,renew,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,119,119,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,,1,,,,,,A1_B2,restore,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,120,120,89,1,28,A2_B2,2.583333333,Verb,1,10.78,2.79,5.86,2.405,7,,,
,,,,,0,,,,,,A2_B1,humanity,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,121,121,146,1,45,A2_B2,6.19047619,Noun,1,9.28,2.36,6.78,2.696,8,,,
,,,,k,1,,,,,,A1_B1,impediment,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.3066,,,,0,122,122,172,1,54,A2_B1,2.666666667,Noun,1,13.47,2.56,4.5,1.491,10,,,
,,,,,1,,,,,,A1_B2,lighten,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,123,123,145,1,45,A2_B2,2.636363636,Verb,1,7.95,2.93,6.21,2.48,7,,,
,,,,,1,,,,,,A1_B2,adjust,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,124,124,137,1,43,A1_B2,2.608695652,Verb,1,8.43,2.93,5.76,2.459,6,,,
,,,,,1,,,,,,A2_B2,assist,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,125,125,139,1,43,A1_B2,5.958333333,Verb,0.93,8.75,2.52,5.95,2.603,6,,,
,,,,,1,,,,,,A1_B2,decipher,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,126,126,109,1,35,A1_B2,2.947368421,Verb,1,10.84,2.83,5.09,1.944,8,,,
,,,,k,1,,,,,,A1_B1,countdown,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.1344,,,,0,127,127,236,1,1,A2_B1,2.956521739,Noun,0.99,6.26,3.3,5.64,2.258,9,,,
,,,,,1,,,,,,A2_B2,persuade,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,128,128,167,1,52,A1_B1,5.173913043,Verb,1,10.79,2.07,5.67,2.514,8,,,
,,,,,1,,,,,,A2_B2,engage,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,129,129,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,,1,,,,,,A2_B2,dignify,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,130,130,199,1,61,A1_B2,5.173913043,Verb,1,10.47,1.71,5.68,1.491,7,,,
,,,,k,1,,,,,,A2_B1,hometown,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.79,,,,0,131,131,254,1,5,A2_B1,5.958333333,Noun,0.99,7.22,3.33,6.8,2.301,8,,,
,,,,,1,,,,,,A2_B2,impregnate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,132,132,175,1,54,A2_B1,5.44,Verb,1,12.95,3.29,4.5,1.362,10,,,
,,,,k,1,,,,,,A1_B1,series,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0234,,,,0,133,133,24,1,8,A2_B1,2.708333333,Noun,1,9.05,2.92,5.23,3.012,6,,,
,,,,,1,,,,,,A1_B2,scramble,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,134,134,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,k,1,,,,,,A1_B1,vantage,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0172,,,,0,135,135,260,1,7,A1_B1,2.65,Noun,1,12.1,1.93,5.95,1.602,7,,,
,,,,k,1,,,,,,A1_B1,time,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9829,,,,0,136,136,200,1,62,A1_B1,2.88,Noun,0.99,5.16,3.07,5.6,5,4,,,
,,,,k,1,,,,,,A2_B1,corruption,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9467,,,,0,137,137,2,1,1,A2_B1,5.5,Noun,1,11.17,2.39,3,2.34,10,,,
,,,,,1,,,,,,A2_B2,seduce,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,138,138,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,k,1,,,,,,A2_B1,ancestry,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9039,,,,0,139,139,102,1,33,A1_B1,5.142857143,Noun,1,10.11,2.83,6.29,1.398,8,,,
,,,,k,0,,,,,,A1_B2,deduct,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.5256,,,,0,140,140,33,1,10,A2_B2,2.304347826,Verb,1,10.84,2.31,4.24,1.748,6,,,
,,,,k,1,,,,,,A1_B1,detail,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.8661,,,,0,141,141,168,1,53,A1_B1,2.826086957,Noun,0.96,9.79,2.5,5.67,2.996,6,,,
,,,,,1,,,,,,A1_B2,derive,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,142,142,157,1,49,A2_B2,2.941176471,Verb,1,12,2,4.72,1.556,6,,,
,,,,k,1,,,,,,A1_B1,dynamo,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.3524,,,,0,143,143,176,1,55,A2_B1,2.333333333,Noun,1,12.32,2.71,6.21,1.431,6,,,
,,,,k,0,,,,,,A1_B2,subside,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.8124,,,,0,144,144,257,1,6,A1_B1,2.590909091,Verb,1,10.44,2.26,5.42,1.322,7,,,
,,,,,1,,,,,,A1_B2,enter,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,145,145,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,,1,,,,,,A2_B2,liberate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,146,146,75,1,23,A1_B1,5.217391304,Verb,1,11.75,2.29,5.79,1.778,8,,,
,,,,,1,,,,,,A2_B2,contribute,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,147,147,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,k,1,,,,,,A2_B1,humility,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9593,,,,0,148,148,54,1,18,A2_B2,5.375,Noun,1,10.21,1.75,5.65,2.09,8,,,
,,,,,1,,,,,,A1_B2,terminate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,149,149,1,1,1,A2_B1,2.80952381,Verb,1,11.21,2.29,3.05,2.149,9,,,
,,,,,1,,,,,,A1_B2,confine,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,150,150,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
,,,,k,1,,,,,,A2_B1,rebellion,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9062,,,,0,151,151,130,1,41,A1_B1,6,Noun,1,10,2.93,4.79,2.117,9,,,
,,,,,1,,,,,,A1_B2,retain,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,152,152,41,1,14,A1_B2,2.608695652,Verb,1,11.32,2.32,6.25,2.086,6,,,
,,,,,1,,,,,,A1_B2,calculate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,153,153,97,1,32,A2_B1,2.368421053,Verb,1,9.26,2.74,4.89,2.029,9,,,
,,,,,1,,,,,,A1_B2,pronounce,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,154,154,217,1,67,A2_B1,2.958333333,Verb,1,8.42,2.63,5.61,2.521,9,,,
,,,,,1,,,,,,A1_B2,replenish,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,155,155,125,1,40,A1_B2,2.166666667,Verb,1,9.33,2.18,6.9,1.431,9,,,
,,,,k,0,,,,,,A2_B2,advertise,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0072,,,,0,156,156,11,1,4,A1_B2,5.434782609,Verb,1,9.63,2.81,5.16,1.929,9,,,
,,,,,1,,,,,,A2_B2,attend,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,157,157,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,,,,,,A2_B1,stardom,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.2321,,,,0,158,158,118,1,37,A2_B1,5.238095238,Noun,1,10.06,2.26,5.85,1.505,7,,,
,,,,k,1,,,,,,A1_B1,precedent,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0169,,,,0,159,159,164,1,52,A1_B1,2.590909091,Noun,1,10.53,1.63,5.25,2.107,9,,,
,,,,k,1,,,,,,A2_B1,diversity,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.6223,,,,0,160,160,246,1,3,A2_B1,5.875,Noun,1,10.79,2.28,6.14,1.756,9,,,
,,,,k,1,,,,,,A1_B1,summary,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.1413,,,,0,161,161,224,1,69,A1_B2,2.523809524,Noun,1,8,3.03,5.05,1.935,7,,,
,,,,,1,,,,,,A1_B2,unravel,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,162,162,129,1,41,A1_B1,2.8,Verb,1,10.16,2.59,4.39,1.699,7,,,
,,,,k,1,,,,,,A1_B1,timing,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.6081,,,,0,163,163,136,1,43,A1_B2,2.714285714,Noun,0.96,8.84,2.86,5.67,2.884,6,,,
,,,,k,0,,,,,,A2_B2,confess,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.0945,,,,0,164,164,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,,1,,,,,,A1_B2,cleanse,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,165,165,253,1,5,A2_B1,2.75,Verb,1,8.11,3.31,6.65,1.875,7,,,
,,,,,1,,,,,,A2_B2,tell,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,166,166,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,k,1,,,,,,A1_B1,magnetism,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.2012,,,,0,167,167,196,1,61,A1_B2,2.45,Noun,1,10.94,2.54,6,1.699,9,,,
,,,,,1,,,,,,A2_B2,endorse,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,168,168,243,1,2,A2_B2,5.416666667,Verb,1,12.06,2.41,5.2,1.949,7,,,
,,,,k,1,,,,,,A1_B1,nightfall,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.9373,,,,0,169,169,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,k,1,,,,,,A1_B1,geology,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.2833,,,,0,170,170,100,1,33,A1_B1,2.708333333,Noun,1,10,2.9,5.89,1.681,7,,,
,,,,k,1,,,,,,A1_B1,wrapper,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.2667,,,,0,171,171,228,1,70,A2_B1,2.045454545,Noun,1,6.11,4.39,4.79,1.935,7,,,
,,,,k,1,,,,,,A2_B1,warfare,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.587,,,,0,172,172,150,1,46,A2_B2,5.571428571,Noun,1,8.95,3.03,3.14,2.179,7,,,
,,,,,1,,,,,,A2_B2,donate,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,173,173,223,1,68,A2_B2,5.181818182,Verb,1,8.2,2.88,6.7,2.31,6,,,
,,,,k,1,,,,,,A2_B1,hierarchy,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.6091,,,,0,174,174,110,1,35,A1_B2,6.208333333,Noun,1,11.11,2.59,4.95,1.518,9,,,
,,,,k,1,,,,,,A2_B1,congress,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,0.8169,,,,0,175,175,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,,1,,,,,,A2_B2,confront,,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,,,,,0,176,176,111,1,35,A1_B2,5.086956522,Verb,1,9.89,2.43,4.59,2.34,8,,,
,,,,k,1,,,,,,A2_B1,critique,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.5519,,,,0,177,177,242,1,2,A2_B2,5.304347826,Noun,1,11.83,2.55,4.8,1.415,8,,,
,,,,k,1,,,,,,A2_B1,morale,k,R_2eXV7WW1h6JZu74,MainNoun,2022-09-21_11h50.19.871,SCT,2021.2.3,MacIntel,59.95203837,1.2519,,,,0,178,178,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
