intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A1_B2,make,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,48,48,201,1,62,A1_B1,2.391304348,Verb,1,4.68,2.67,6.09,4.85,4,,,
,,,,,1,,,,,,A1_B2,sterilize,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,49,49,141,1,44,A2_B1,2.954545455,Verb,1,11.68,2.97,5.59,1.398,9,,,
,,,,,1,,,,,,A2_B2,commandeer,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,50,50,79,1,24,A1_B1,5.55,Verb,1,11.88,3.7,4.43,1.462,10,,,
,,,,k,1,,,,,,A2_B1,congress,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,0.9579,,,,0,51,51,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,k,0,,,,,,A2_B2,invade,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.3543,,,,0,52,52,107,1,34,A1_B2,5.818181818,Verb,1,9.39,3.28,3.32,2.196,6,,,
,,,,,1,,,,,,A1_B2,freshen,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,53,53,57,1,19,A1_B2,2.333333333,Verb,1,8.84,2.17,6.56,2.121,7,,,
,,,,,1,,,,,,A1_B2,discontinue,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,54,54,121,1,39,A2_B2,2.227272727,Verb,1,11.63,2.5,3.94,1.544,11,,,
,,,,,1,,,,,,A2_B2,persuade,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,55,55,167,1,52,A1_B1,5.173913043,Verb,1,10.79,2.07,5.67,2.514,8,,,
,,,,k,1,,,,,,A2_B1,dynasty,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,0.8254,,,,0,56,56,258,1,6,A1_B1,5.571428571,Noun,1,10.5,2.46,5.16,2.117,7,,,
,,,,,1,,,,,,A2_B2,attract,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,57,57,147,1,45,A2_B2,5.181818182,Verb,1,8.78,2.73,6.38,2.464,7,,,
,,,,,0,,,,,,A2_B1,nobility,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,58,58,142,1,44,A2_B1,5.708333333,Noun,1,11.39,2.81,5.83,1.929,8,,,
,,,,k,1,,,,,,A1_B1,nightfall,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,0.7657,,,,0,59,59,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,,0,,,,,,A1_B1,series,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,60,60,24,1,8,A2_B1,2.708333333,Noun,1,9.05,2.92,5.23,3.012,6,,,
,,,,k,1,,,,,,A1_B1,medley,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,0.8744,,,,0,61,61,192,1,60,A2_B1,2.863636364,Noun,0.97,10,2.93,6.6,1.518,6,,,
,,,,k,1,,,,,,A1_B1,anomaly,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.5704,,,,0,62,62,156,1,49,A2_B2,2.111111111,Noun,1,12.44,1.79,4.84,1.806,7,,,
,,,,,1,,,,,,A1_B2,calculate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,63,63,97,1,32,A2_B1,2.368421053,Verb,1,9.26,2.74,4.89,2.029,9,,,
,,,,k,1,,,,,,A1_B1,wrapper,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.2121,,,,0,64,64,228,1,70,A2_B1,2.045454545,Noun,1,6.11,4.39,4.79,1.935,7,,,
,,,,,1,,,,,,A2_B2,advise,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,65,65,171,1,53,A1_B1,5.590909091,Verb,1,8.89,2.03,5.44,2.795,6,,,
,,,,,1,,,,,,A1_B2,scramble,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,66,66,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,k,1,,,,,,A2_B1,rebellion,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,0.9629,,,,0,67,67,130,1,41,A1_B1,6,Noun,1,10,2.93,4.79,2.117,9,,,
,,,,,1,,,,,,A1_B2,confine,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,68,68,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
,,,,,0,,,,,,A2_B1,immigration,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,69,69,174,1,54,A2_B1,6.090909091,Noun,0.98,12.63,3.03,4,2.111,11,,,
,,,,,1,,,,,,A1_B2,enter,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,70,70,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,k,0,,,,,,A2_B2,govern,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.2811,,,,0,71,71,259,1,6,A1_B1,6.260869565,Verb,1,9.53,2.21,4.52,1.799,6,,,
,,,,,0,,,,,,A2_B1,morale,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,72,72,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,,0,,,,,,A2_B1,guidance,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,73,73,218,1,67,A2_B1,5.136363636,Noun,1,8.95,2.46,5.95,2.576,8,,,
,,,,,1,,,,,,A2_B2,consult,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,74,74,91,1,28,A2_B2,6.318181818,Verb,1,10.95,3.04,5.41,2.456,7,,,
,,,,k,1,,,,,,A1_B1,trajectory,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.1558,,,,0,75,75,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,,1,,,,,,A2_B2,cooperate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,76,76,211,1,65,A2_B1,6.541666667,Verb,1,8.28,1.87,6.39,2.724,9,,,
,,,,k,1,,,,,,A1_B1,array,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.1551,,,,0,77,77,40,1,14,A1_B2,2.363636364,Noun,1,10.79,2.54,5.9,2.037,5,,,
,,,,,1,,,,,,A2_B2,contribute,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,78,78,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,,1,,,,,,A2_B2,tell,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,79,79,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,,0,,,,,,A1_B1,simplicity,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,80,80,124,1,40,A1_B2,2.772727273,Noun,1,9.89,1.96,7.05,1.845,10,,,
,,,,,1,,,,,,A2_B2,supervise,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,81,81,99,1,32,A2_B1,5.318181818,Verb,1,11,2.48,5.05,1.996,9,,,
,,,,,1,,,,,,A2_B2,confide,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,82,82,263,1,7,A1_B1,5.2,Verb,1,11.22,1.81,6.21,1.991,7,,,
,,,,,1,,,,,,A1_B2,rearrange,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,83,83,237,1,1,A2_B1,2.727272727,Verb,1,8.11,3.26,5.52,1.949,9,,,
,,,,k,0,,,,,,A1_B2,tremble,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.885,,,,0,84,84,105,1,34,A1_B2,2.227272727,Verb,1,8.89,3.61,3.18,2.061,7,,,
,,,,,1,,,,,,A2_B2,inhabit,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,85,85,143,1,44,A2_B1,5.130434783,Verb,1,12.22,3.21,5.38,1.532,7,,,
