intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,career,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,55,55,170,1,53,A1_B1,5.24,Noun,0.99,9.95,2.54,6.11,3.363,6,,,
,,,,k,1,,,,,,A1_B2,postpone,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.9002,,,,0,56,56,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,k,1,,,,,,A2_B2,confess,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6163,,,,0,57,57,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,,1,,,,,,A2_B1,colony,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,58,58,30,1,9,A1_B1,6.083333333,Noun,1,8.21,3.77,5.52,2.481,6,,,
,,,,k,1,,,,,,A2_B2,dignify,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,1.067,,,,0,59,59,199,1,61,A1_B2,5.173913043,Verb,1,10.47,1.71,5.68,1.491,7,,,
,,,,,1,,,,,,A1_B1,dimension,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,60,60,52,1,18,A2_B2,2.434782609,Noun,1,10.26,2.5,5.24,2.375,9,,,
,,,,k,1,,,,,,A1_B2,maintain,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6565,,,,0,61,61,181,1,57,A2_B1,2.684210526,Verb,1,9.94,2.32,6.29,2.821,8,,,
,,,,,1,,,,,,A2_B1,monogamy,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,62,62,262,1,7,A1_B1,5.6,Noun,1,13.06,1.7,6.43,1.672,8,,,
,,,,k,1,,,,,,A1_B2,unhook,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.8979,,,,0,63,63,225,1,69,A1_B2,2.136363636,Verb,1,7.22,3.34,4.55,1.653,6,,,
,,,,,0,,,,,,A1_B2,suffice,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,64,64,261,1,7,A1_B1,2.375,Verb,1,12.26,1.72,5.52,1.929,7,,,
,,,,,1,,,,,,A2_B1,diversity,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,65,65,246,1,3,A2_B1,5.875,Noun,1,10.79,2.28,6.14,1.756,9,,,
,,,,k,1,,,,,,A2_B2,entrust,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.8808,,,,0,66,66,19,1,6,A2_B2,5.782608696,Verb,1,11.89,2.16,6.32,1.58,7,,,
,,,,,1,,,,,,A2_B1,rebellion,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,67,67,130,1,41,A1_B1,6,Noun,1,10,2.93,4.79,2.117,9,,,
,,,,,1,,,,,,A2_B1,fidelity,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,68,68,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,k,1,,,,,,A1_B2,hover,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.784,,,,0,69,69,249,1,4,A1_B1,2.75,Verb,1,8.58,3.17,5.5,1.778,5,,,
,,,,k,1,,,,,,A1_B2,soften,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7673,,,,0,70,70,221,1,68,A2_B2,2.583333333,Verb,1,7.37,2.57,6.57,1.887,6,,,
,,,,k,1,,,,,,A2_B2,tell,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7014,,,,0,71,71,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,,1,,,,,,A1_B1,metaphor,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,72,72,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,k,1,,,,,,A1_B2,renew,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.5836,,,,0,73,73,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,k,1,,,,,,A2_B2,reproduce,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6182,,,,0,74,74,135,1,42,A1_B1,5.772727273,Verb,1,9.89,3.48,5.63,1.903,9,,,
,,,,k,1,,,,,,A2_B2,lend,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6669,,,,0,75,75,27,1,8,A2_B1,5,Verb,1,8.45,3.07,4.95,2.775,4,,,
