intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A1_B1,simplicity,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,28,28,124,1,40,A1_B2,2.772727273,Noun,1,9.89,1.96,7.05,1.845,10,,,
,,,,k,1,,,,,,A1_B2,renew,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.972,,,,0,29,29,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,,1,,,,,,A2_B1,guidance,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,30,30,218,1,67,A2_B1,5.136363636,Noun,1,8.95,2.46,5.95,2.576,8,,,
,,,,k,1,,,,,,A2_B2,mingle,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9436,,,,0,31,31,83,1,26,A1_B2,5.391304348,Verb,1,10.29,3.17,5.21,2.14,6,,,
,,,,,1,,,,,,A2_B1,community,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,32,32,38,1,12,A1_B2,6.458333333,Noun,1,7.28,3.52,6.09,3.172,9,,,
,,,,k,1,,,,,,A1_B2,terminate,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9703,,,,0,33,33,1,1,1,A2_B1,2.80952381,Verb,1,11.21,2.29,3.05,2.149,9,,,
,,,,,0,,,,,,A2_B2,confide,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,34,34,263,1,7,A1_B1,5.2,Verb,1,11.22,1.81,6.21,1.991,7,,,
,,,,k,1,,,,,,A2_B2,reconcile,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.1595,,,,0,35,35,51,1,17,A2_B1,5.55,Verb,1,10.47,1.79,6.84,1.771,9,,,
,,,,k,1,,,,,,A2_B2,consult,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.099900001,,,,0,36,36,91,1,28,A2_B2,6.318181818,Verb,1,10.95,3.04,5.41,2.456,7,,,
,,,,,1,,,,,,A1_B1,fluke,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,37,37,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
