intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,foreigner,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,44,44,78,1,24,A1_B1,5.25,Noun,1,10.39,3.32,4.68,2.179,9,,,
,,,,,1,,,,,,A1_B1,dynamo,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,45,45,176,1,55,A2_B1,2.333333333,Noun,1,12.32,2.71,6.21,1.431,6,,,
,,,,,1,,,,,,A1_B1,carpentry,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,46,46,8,1,4,A1_B2,2.857142857,Noun,1,9.83,3.48,4.87,1.38,9,,,
,,,,,1,,,,,,A1_B1,geology,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,47,47,100,1,33,A1_B1,2.708333333,Noun,1,10,2.9,5.89,1.681,7,,,
,,,,k,1,,,,,,A2_B2,avenge,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.7013,,,,0,48,48,235,1,71,A1_B1,5.15,Verb,1,10.68,2.07,4.05,2.19,6,,,
,,,,,1,,,,,,A2_B1,morale,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,49,49,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,,1,,,,,,A1_B1,migraine,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,50,50,112,1,36,A1_B2,2.956521739,Noun,0.93,10,3.2,2.68,1.982,8,,,
,,,,,1,,,,,,A1_B1,allergy,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,51,51,104,1,34,A1_B2,2.714285714,Noun,1,8.11,3.68,2.9,1.94,7,,,
,,,,k,1,,,,,,A2_B2,engage,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,1.7824,,,,0,52,52,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,k,1,,,,,,A1_B2,postpone,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,2.2585,,,,0,53,53,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,k,1,,,,,,A1_B2,assess,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.8374,,,,0,54,54,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,k,1,,,,,,A1_B2,calculate,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.7513,,,,0,55,55,97,1,32,A2_B1,2.368421053,Verb,1,9.26,2.74,4.89,2.029,9,,,
,,,,k,1,,,,,,A1_B2,soften,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.7503,,,,0,56,56,221,1,68,A2_B2,2.583333333,Verb,1,7.37,2.57,6.57,1.887,6,,,
,,,,k,1,,,,,,A2_B2,confess,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,1.0169,,,,0,57,57,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,,1,,,,,,A2_B1,tourism,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,58,58,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
,,,,k,1,,,,,,A2_B2,congratulate,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.7365,,,,0,59,59,191,1,59,A1_B1,5.76,Verb,1,9.57,3.04,6.33,2.555,12,,,
,,,,k,1,,,,,,A1_B2,scramble,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.7904,,,,0,60,60,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,,1,,,,,,A2_B1,ancestry,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,61,61,102,1,33,A1_B1,5.142857143,Noun,1,10.11,2.83,6.29,1.398,8,,,
,,,,,1,,,,,,A1_B1,fraction,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,62,62,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,k,1,,,,,,A1_B2,summarize,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.6823,,,,0,63,63,213,1,66,A1_B1,2.75,Verb,1,10.74,2.32,4.89,1.322,9,,,
,,,,,1,,,,,,A2_B1,reviewer,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,64,64,10,1,4,A1_B2,5.272727273,Noun,1,9.68,3.67,5.16,1.431,8,,,
,,,,,1,,,,,,A2_B1,warfare,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,65,65,150,1,46,A2_B2,5.571428571,Noun,1,8.95,3.03,3.14,2.179,7,,,
,,,,,1,,,,,,A1_B1,countdown,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,66,66,236,1,1,A2_B1,2.956521739,Noun,0.99,6.26,3.3,5.64,2.258,9,,,
,,,,k,1,,,,,,A2_B2,seduce,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.8236,,,,0,67,67,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,,1,,,,,,A1_B1,variation,,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,,,,,0,68,68,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,,,
,,,,k,1,,,,,,A2_B2,invite,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.8214,,,,0,69,69,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
,,,,k,1,,,,,,A2_B2,reproduce,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.8939,,,,0,70,70,135,1,42,A1_B1,5.772727273,Verb,1,9.89,3.48,5.63,1.903,9,,,
,,,,k,1,,,,,,A1_B2,adjust,k,R_1gtNKrdQkehsLYV,MainVerb,2022-06-13_13h24.29.571,SCT_verb,2021.2.3,Win32,59.9880024,0.5826,,,,0,71,71,137,1,43,A1_B2,2.608695652,Verb,1,8.43,2.93,5.76,2.459,6,,,
