intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A2_B1,fidelity,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,33,33,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,,A1_B1,timing,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,34,34,136,1,43,A1_B2,2.714285714,Noun,0.96,8.84,2.86,5.67,2.884,6,,,
,,,,,1,,,,,,,A2_B1,teamwork,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,35,35,210,1,65,A2_B1,6.72,Noun,1,7.8,2.37,6.26,2.013,8,,,
,,,,k,0,1.7668,,,,,,A1_B1,medley,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,36,36,192,1,60,A2_B1,2.863636364,Noun,0.97,10,2.93,6.6,1.518,6,,,
,,,,k,0,1.0323,,,,,,A1_B1,wrapper,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,37,37,228,1,70,A2_B1,2.045454545,Noun,1,6.11,4.39,4.79,1.935,7,,,
,,,,k,1,0.7689,,,,,,A2_B2,manipulate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,38,38,3,1,1,A2_B1,5.47826087,Verb,1,11.1,2.55,3.21,2.25,10,,,
,,,,k,1,0.9336,,,,,,A2_B2,greet,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,39,39,47,1,16,A1_B2,6.045454545,Verb,1,6.47,2.96,6.25,2.43,5,,,
,,,,k,1,0.8355,,,,,,A2_B2,impress,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,40,40,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,0.9175,,,,,,A2_B2,advertise,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,41,41,11,1,4,A1_B2,5.434782609,Verb,1,9.63,2.81,5.16,1.929,9,,,
,,,,k,1,0.8835,,,,,,A2_B2,confide,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,42,42,263,1,7,A1_B1,5.2,Verb,1,11.22,1.81,6.21,1.991,7,,,
,,,,,1,,,,,,,A1_B1,amendment,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,43,43,4,1,2,A2_B1,2.95,Noun,1,10.06,2.44,5.6,2.322,9,,,
