intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A1_B1,amendment,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,23,23,4,1,2,A2_B1,2.95,Noun,1,10.06,2.44,5.6,2.322,9,,,
,,,,,1,,,,,,A1_B1,metaphor,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,24,24,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,k,1,,,,,,A2_B2,pray,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.716700001,,,,0,25,25,267,1,8,A1_B2,5.045454545,Verb,0.96,5.79,3.21,6.57,3.267,4,,,
,,,,,1,,,,,,A1_B1,geology,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,26,26,100,1,33,A1_B1,2.708333333,Noun,1,10,2.9,5.89,1.681,7,,,
,,,,,1,,,,,,A1_B1,genie,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,27,27,44,1,16,A1_B2,2.545454545,Noun,0.99,6.67,3.25,6.1,2.253,5,,,
,,,,,1,,,,,,A1_B1,excavation,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,28,28,76,1,24,A1_B1,2.565217391,Noun,1,10.89,3.23,4.89,1.518,10,,,
,,,,k,1,,,,,,A1_B2,retain,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.6405,,,,0,29,29,41,1,14,A1_B2,2.608695652,Verb,1,11.32,2.32,6.25,2.086,6,,,
,,,,,1,,,,,,A1_B1,variation,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,30,30,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,,,
,,,,k,1,,,,,,A1_B2,absorb,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5479,,,,0,31,31,29,1,9,A1_B1,2.166666667,Verb,1,8.83,3.11,5.5,2.009,6,,,
,,,,,1,,,,,,A1_B1,agility,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,32,32,48,1,17,A2_B1,2.869565217,Noun,1,10.06,2.38,6.55,1.38,7,,,
