intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,esteem,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,23,23,42,1,14,A1_B2,5.217391304,Noun,1,10.55,1.83,6.38,1.94,6,,,
,,,,,1,,,,,,A2_B1,environment,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,24,24,190,1,59,A1_B1,5.347826087,Noun,1,9.85,3.74,6.7,2.815,11,,,
,,,,k,1,,,,,,A2_B2,attend,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.015,,,,0,25,25,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,,,,,,A2_B2,impress,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.882,,,,0,26,26,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,,,,,,A1_B2,obstruct,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.203,,,,0,27,27,185,1,58,A1_B2,2.45,Verb,1,10.94,2.46,3.61,1.491,8,,,
,,,,,1,,,,,,A1_B1,agility,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,28,28,48,1,17,A2_B1,2.869565217,Noun,1,10.06,2.38,6.55,1.38,7,,,
,,,,,1,,,,,,A1_B1,dimension,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,29,29,52,1,18,A2_B2,2.434782609,Noun,1,10.26,2.5,5.24,2.375,9,,,
,,,,,1,,,,,,A1_B1,fortnight,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,30,30,60,1,20,A2_B1,2.347826087,Noun,1,10.53,2.71,5.5,1.672,9,,,
,,,,k,1,,,,,,A2_B2,conspire,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.075,,,,0,31,31,15,1,5,A2_B1,5.5,Verb,0.9,11,2.67,3.9,1.505,8,,,
,,,,k,1,,,,,,A2_B2,reunite,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.789,,,,0,32,32,195,1,60,A2_B1,5.619047619,Verb,1,9.44,2.86,6.86,1.568,7,,,
,,,,k,1,,,,,,A2_B2,terrorize,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.904,,,,0,33,33,115,1,36,A1_B2,5.363636364,Verb,1,9.72,2.84,2.5,1.431,9,,,
,,,,k,1,,,,,,A2_B2,tolerate,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.845,,,,0,34,34,247,1,3,A2_B1,5.761904762,Verb,1,10.45,1.78,6.19,2.55,8,,,
,,,,,1,,,,,,A1_B1,volumes,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,35,35,144,1,45,A2_B2,2,Noun,1,9.58,3.03,6,1.74,7,,,
,,,,,1,,,,,,A2_B1,manhood,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,36,36,178,1,55,A2_B1,5.25,Noun,1,12.95,2.59,6.5,2.167,7,,,
,,,,,1,,,,,,A2_B1,community,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,37,37,38,1,12,A1_B2,6.458333333,Noun,1,7.28,3.52,6.09,3.172,9,,,
,,,,,1,,,,,,A2_B1,excursion,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,38,38,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,k,1,,,,,,A2_B2,impregnate,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.882,,,,0,39,39,175,1,54,A2_B1,5.44,Verb,1,12.95,3.29,4.5,1.362,10,,,
,,,,,1,,,,,,A1_B1,solution,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,40,40,56,1,19,A1_B2,2.952380952,Noun,1,9,2.61,6.3,2.907,8,,,
,,,,,1,,,,,,A2_B1,seminar,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,41,41,90,1,28,A2_B2,5.368421053,Noun,1,11.8,3.48,5.2,2.338,7,,,
,,,,,1,,,,,,A2_B1,etiquette,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,42,42,198,1,61,A1_B2,5.19047619,Noun,1,9.5,2.15,6,1.987,9,,,
,,,,,1,,,,,,A2_B1,uprising,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,43,43,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,k,1,,,,,,A1_B2,renew,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.173,,,,0,44,44,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,k,1,,,,,,A1_B2,enter,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.948,,,,0,45,45,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,,1,,,,,,A2_B1,immigration,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,46,46,174,1,54,A2_B1,6.090909091,Noun,0.98,12.63,3.03,4,2.111,11,,,
,,,,,1,,,,,,A1_B1,category,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,47,47,68,1,22,A2_B2,2.952380952,Noun,1,8.15,2.82,5.05,2.318,8,,,
,,,,k,1,,,,,,A2_B2,tell,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.724,,,,0,48,48,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,,1,,,,,,A2_B1,presenter,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,49,49,134,1,42,A1_B1,5.238095238,Noun,1,8.9,3.96,5.71,1.322,9,,,
,,,,k,1,,,,,,A1_B2,retain,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.936,,,,0,50,50,41,1,14,A1_B2,2.608695652,Verb,1,11.32,2.32,6.25,2.086,6,,,
,,,,k,1,,,,,,A2_B2,invite,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.639,,,,0,51,51,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
,,,,,1,,,,,,A1_B1,fraction,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,52,52,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,k,1,,,,,,A2_B2,advertise,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.016,,,,0,53,53,11,1,4,A1_B2,5.434782609,Verb,1,9.63,2.81,5.16,1.929,9,,,
,,,,,1,,,,,,A1_B1,standstill,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,54,54,212,1,66,A1_B1,2.863636364,Noun,1,10,2.39,4.74,1.431,10,,,
,,,,,1,,,,,,A2_B1,mutiny,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,55,55,234,1,71,A1_B1,5.526315789,Noun,1,10.59,2.24,4.2,2.104,6,,,
,,,,k,1,,,,,,A2_B2,pacify,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.854,,,,0,56,56,163,1,50,A1_B2,5.476190476,Verb,1,10.37,2.04,5.67,1.322,6,,,
,,,,k,1,,,,,,A1_B2,soften,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.849,,,,0,57,57,221,1,68,A2_B2,2.583333333,Verb,1,7.37,2.57,6.57,1.887,6,,,
,,,,k,1,,,,,,A1_B2,assess,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.457,,,,0,58,58,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,,1,,,,,,A2_B1,diversity,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,59,59,246,1,3,A2_B1,5.875,Noun,1,10.79,2.28,6.14,1.756,9,,,
,,,,k,1,,,,,,A2_B2,mingle,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.139,,,,0,60,60,83,1,26,A1_B2,5.391304348,Verb,1,10.29,3.17,5.21,2.14,6,,,
,,,,k,1,,,,,,A2_B2,propose,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.724,,,,0,61,61,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,k,0,,,,,,A1_B1,layer,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.494,,,,0,62,62,28,1,9,A1_B1,2.095238095,Noun,0.97,8.28,3.52,5.2,2.279,5,,,
,,,,k,1,,,,,,A2_B2,assist,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.207,,,,0,63,63,139,1,43,A1_B2,5.958333333,Verb,0.93,8.75,2.52,5.95,2.603,6,,,
,,,,k,1,,,,,,A1_B2,unhook,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.131,,,,0,64,64,225,1,69,A1_B2,2.136363636,Verb,1,7.22,3.34,4.55,1.653,6,,,
